"search_keyword","commerce_search_count","integrated_search_count","order_usage_rate","ad_intype_rate","organic_rate","c","uc","r","ctr","cvr","search_fail_20_rate","search_fail_100_rate","filter_usage_rate","related_search_rate","date"
"배드스커트","7","1","100.0","0.0","100.0","54","10","6545","90.0","0.0","11.11111111111111","11.11111111111111","10.0","0.0","2022-03-06"
"담요","163","70","89.28571428571429","0.0","100.0","2869","499","128","83.3641404805915","0.0","42.46861924686193","29.288702928870293","6.593406593406593","4.243542435424354","2022-03-06"
"브리스캣","0","0","100.0","0.0","100.0","15","3","19993","100.0","0.0","50.0","50.0","66.66666666666667","0.0","2022-03-06"
"바란스","30","10","93.10344827586206","0.0","100.0","326","43","1288","76.47058823529412","0.0","52.17391304347826","30.434782608695652","1.9607843137254901","0.0","2022-03-06"
"샤워볼","19","3","100.0","0.0","100.0","150","42","2695","69.76744186046511","0.0","51.282051282051285","43.58974358974359","2.272727272727273","11.363636363636363","2022-03-06"
"린백","26","9","74.28571428571429","0.0","100.0","223","63","1870","83.82352941176471","0.0","20.754716981132077","16.9811320754717","5.882352941176471","4.411764705882353","2022-03-06"
"1인식기","17","3","100.0","0.0","100.0","110","13","3559","100.0","0.0","8.333333333333334","0.0","7.6923076923076925","23.076923076923077","2022-03-06"
"롤블라인드","10","8","66.66666666666667","0.0","100.0","53","19","6637","80.95238095238095","0.0","33.333333333333336","25.0","4.761904761904762","0.0","2022-03-06"
"선반장","128","94","86.92307692307692","0.0","100.0","1338","315","315","73.05389221556887","0.0","64.12213740458016","41.603053435114504","4.117647058823529","5.0","2022-03-06"
"스팀청소기","57","25","85.36585365853658","0.0","100.0","399","84","1074","84.0909090909091","0.0","24.324324324324323","22.972972972972972","4.545454545454546","4.545454545454546","2022-03-06"
"단스탠드","84","40","94.20289855072464","0.0","100.0","1660","325","242","84.0909090909091","0.0","51.083591331269346","30.340557275541794","5.617977528089888","3.9548022598870056","2022-03-06"
"울랄라잠옷","1","1","100.0","0.0","100.0","16","2","18856","100.0","0.0","0.0","0.0","50.0","0.0","2022-03-06"
"가스렌지덮개","21","8","87.5","0.0","100.0","101","22","3816","83.33333333333333","0.0","36.8421052631579","31.57894736842105","8.333333333333334","4.166666666666667","2022-03-06"
"여름이불","86","31","92.10526315789474","0.0","100.0","1227","241","346","86.22047244094489","0.0","35.21739130434783","24.782608695652176","4.651162790697675","3.875968992248062","2022-03-06"
"랙","34","13","96.0","0.0","100.0","174","52","2322","70.17543859649123","0.0","60.37735849056604","56.60377358490566","1.7543859649122806","3.508771929824561","2022-03-06"
"덴비","123","43","39.72169512966477","0.0","100.0","534","178","795","68.78306878306879","0.0","53.93939393939394","46.06060606060606","1.0416666666666667","3.6458333333333335","2022-03-06"
"무선충전기","36","16","93.93939393939394","0.0","100.0","379","91","1136","78.125","0.0","50.0","37.77777777777778","3.125","0.0","2022-03-06"
"2단식기건조대","36","5","100.0","0.0","100.0","146","25","2760","85.18518518518519","0.0","37.03703703703704","14.814814814814815","3.7037037037037037","7.407407407407407","2022-03-06"
"와인잔걸이","54","30","88.67924528301887","0.0","100.0","369","87","1167","83.33333333333333","0.0","37.333333333333336","32.0","1.075268817204301","5.434782608695652","2022-03-06"
"소파패드","166","96","88.73239436619718","0.0","100.0","1517","209","273","86.49789029535864","0.0","33.854166666666664","21.354166666666668","4.564315352697095","4.564315352697095","2022-03-06"
"인센스","48","30","77.58620689655173","0.0","100.0","850","225","496","78.50877192982456","0.0","50.520833333333336","36.458333333333336","0.4291845493562232","7.296137339055794","2022-03-06"
"코코도르","34","24","87.5","0.0","100.0","274","74","1529","73.6842105263158","0.0","43.85964912280702","36.8421052631579","11.842105263157896","0.0","2022-03-06"
"찻잔","56","13","95.74468085106383","0.0","100.0","465","117","900","72.8","0.0","61.6822429906542","42.99065420560748","2.4","11.2","2022-03-06"
"홍콩야자","12","1","100.0","0.0","100.0","114","32","3446","60.60606060606061","0.0","55.172413793103445","55.172413793103445","3.0303030303030303","6.0606060606060606","2022-03-06"
"온수매트커버","8","2","100.0","0.0","100.0","40","5","8397","60.0","0.0","40.0","40.0","20.0","0.0","2022-03-06"
"사계절러그","43","13","88.88888888888889","0.0","100.0","202","37","2026","87.5","0.0","31.428571428571427","22.857142857142858","7.5","5.0","2022-03-06"
"4단책장","25","7","100.0","0.0","100.0","151","24","2672","96.0","0.0","30.434782608695652","13.043478260869565","8.0","0.0","2022-03-06"
"화장품","22","12","77.77777777777777","0.0","100.0","470","114","894","69.23076923076923","0.0","59.550561797752806","48.31460674157304","2.459016393442623","7.43801652892562","2022-03-06"
"골드트레이","10","5","87.5","0.0","100.0","64","12","5635","84.61538461538461","0.0","50.0","25.0","7.6923076923076925","0.0","2022-03-06"
"에이센트","33","15","76.0","0.0","100.0","193","56","2126","75.80645161290323","0.0","28.571428571428573","28.571428571428573","12.698412698412698","0.0","2022-03-06"
"마스크","126","77","78.94736842105263","0.0","100.0","831","233","512","72.5","0.0","54.21052631578947","46.31578947368421","3.673469387755102","4.8979591836734695","2022-03-06"
"반찬접시","22","9","100.0","0.0","100.0","117","37","3376","70.27027027027027","0.0","65.71428571428571","57.142857142857146","2.7027027027027026","10.81081081081081","2022-03-06"
"화장실거울","18","4","100.0","0.0","100.0","113","31","3472","67.74193548387096","0.0","62.06896551724138","51.724137931034484","3.225806451612903","6.451612903225806","2022-03-06"
"후렌치","5","2","100.0","0.0","100.0","41","8","8217","88.88888888888889","0.0","12.5","12.5","11.11111111111111","0.0","2022-03-06"
"오일통","9","0","100.0","0.0","100.0","25","11","12625","91.66666666666667","0.0","41.666666666666664","41.666666666666664","8.333333333333334","25.0","2022-03-06"
"한샘쇼파","8","2","80.0","0.0","100.0","74","18","5008","65.0","0.0","56.25","50.0","4.761904761904762","4.761904761904762","2022-03-06"
"리퍼마켓","860","385","89.9505766062603","0.0","100.0","3937","724","89","81.87579214195183","0.0","75.91776798825256","61.08663729809104","3.764115432873275","14.08805031446541","2022-03-06"
"전기포트","315","140","88.31168831168831","0.0","100.0","3237","530","116","88.2051282051282","0.0","36.486486486486484","24.517374517374517","3.859060402684564","4.705882352941177","2022-03-06"
"바지걸이","215","127","85.57213930348259","0.0","100.0","2802","655","134","84.31952662721893","0.0","31.881533101045296","23.86759581881533","1.3157894736842106","3.9473684210526314","2022-03-06"
"타원접시","12","1","100.0","0.0","100.0","59","17","6069","83.33333333333333","0.0","44.44444444444444","22.22222222222222","11.11111111111111","0.0","2022-03-06"
"시트지","166","119","83.91959798994975","0.0","100.0","2130","544","185","82.89703315881326","0.0","46.55172413793103","33.62068965517241","2.0547945205479454","6.861063464837049","2022-03-06"
"금전수","26","4","95.0","0.0","100.0","194","44","2119","80.43478260869566","0.0","32.55813953488372","27.906976744186046","6.521739130434782","2.1739130434782608","2022-03-06"
"원목행거","76","28","95.16129032258064","0.0","100.0","531","98","799","83.4862385321101","0.0","43.87755102040816","24.489795918367346","5.357142857142857","2.7027027027027026","2022-03-06"
"압력밥솥","112","57","90.42553191489361","0.0","100.0","700","151","610","80.12422360248448","0.0","41.843971631205676","32.6241134751773","9.25925925925926","6.172839506172839","2022-03-06"
"소파블랭킷","19","7","100.0","0.0","100.0","169","24","2404","96.29629629629629","0.0","29.166666666666668","8.333333333333334","7.407407407407407","3.7037037037037037","2022-03-06"
"방수커버","52","28","80.76923076923077","0.0","100.0","432","118","979","80.0","0.0","25.68807339449541","22.01834862385321","3.076923076923077","2.3076923076923075","2022-03-06"
"옷보관함","12","4","100.0","0.0","100.0","56","16","6340","82.3529411764706","0.0","35.294117647058826","35.294117647058826","5.882352941176471","11.764705882352942","2022-03-06"
"수납","194","139","82.0","0.0","100.0","2444","693","161","65.56016597510373","0.0","76.15384615384616","69.8076923076923","1.7687074829931972","8.321964529331515","2022-03-06"
"틈새수납","164","30","92.76315789473684","0.0","100.0","1117","270","378","72.82229965156795","0.0","63.241106719367586","39.52569169960474","1.3745704467353952","5.208333333333333","2022-03-06"
"새부리형마스크","8","4","87.5","0.0","100.0","69","15","5306","81.25","0.0","58.333333333333336","41.666666666666664","6.25","0.0","2022-03-06"
"울샴푸","5","2","100.0","0.0","100.0","30","11","10740","54.54545454545455","0.0","45.45454545454545","45.45454545454545","9.090909090909092","0.0","2022-03-06"
"프랑코","30","12","75.83892617449665","0.0","100.0","282","76","1484","81.25","0.0","46.478873239436616","35.2112676056338","1.2048192771084338","4.819277108433735","2022-03-06"
"거실장1500","21","12","89.47368421052632","0.0","100.0","120","24","3301","80.76923076923077","0.0","23.80952380952381","23.80952380952381","7.6923076923076925","0.0","2022-03-06"
"데코스티커","8","2","100.0","0.0","100.0","32","11","10135","90.9090909090909","0.0","63.63636363636363","36.36363636363637","9.090909090909092","9.090909090909092","2022-03-06"
"침대스커트","86","30","88.57142857142857","0.0","100.0","1092","170","387","89.94708994708995","0.0","21.05263157894737","15.789473684210526","9.895833333333334","2.6178010471204187","2022-03-06"
"울랄라파자마","36","41","84.78260869565217","0.0","100.0","546","79","778","93.54838709677419","0.0","28.125","10.9375","5.376344086021505","2.150537634408602","2022-03-06"
"욕실커튼","24","22","83.33333333333333","0.0","100.0","356","67","1199","84.05797101449275","0.0","36.0655737704918","24.59016393442623","1.4285714285714286","11.428571428571429","2022-03-06"
"드립포트","22","5","92.3076923076923","0.0","100.0","158","30","2563","80.0","0.0","51.724137931034484","44.827586206896555","3.125","0.0","2022-03-06"
"무헤드침대","12","15","72.72727272727273","0.0","100.0","258","38","1615","77.77777777777777","0.0","40.0","30.0","2.1739130434782608","2.1739130434782608","2022-03-06"
"수경재배","30","13","89.47368421052632","0.0","100.0","245","40","1699","86.66666666666667","0.0","42.10526315789474","31.57894736842105","8.695652173913043","4.3478260869565215","2022-03-06"
"트레이","332","97","92.25589225589225","0.0","100.0","3586","962","100","71.00297914597816","0.0","71.54105736782903","54.780652418447694","1.9569471624266144","12.5","2022-03-06"
"룸앤홈","53","33","79.28994082840237","0.0","100.0","482","135","870","74.82993197278911","0.0","60.33057851239669","42.97520661157025","1.3513513513513513","6.164383561643835","2022-03-06"
"도어락","48","27","92.10526315789474","0.0","100.0","354","89","1206","76.34408602150538","0.0","36.904761904761905","28.571428571428573","8.51063829787234","2.127659574468085","2022-03-06"
"놋담","18","5","72.0","0.0","100.0","99","23","3883","79.3103448275862","0.0","59.25925925925926","37.03703703703704","3.4482758620689653","3.4482758620689653","2022-03-06"
"테팔프라이펜","4","0","100.0","0.0","100.0","8","2","35494","50.0","0.0","50.0","50.0","50.0","0.0","2022-03-06"
"유리물병","23","5","100.0","0.0","100.0","123","31","3233","65.625","0.0","55.172413793103445","44.827586206896555","6.25","6.25","2022-03-06"
"스탠드","322","195","84.80243161094225","0.0","100.0","4444","1185","70","78.11745776347546","0.0","63.24701195219124","50.79681274900398","2.619047619047619","17.899761336515514","2022-03-06"
"보호대","4","1","100.0","0.0","100.0","11","3","26472","100.0","0.0","50.0","0.0","33.333333333333336","0.0","2022-03-06"
"베이비장","33","14","90.625","0.0","100.0","432","80","979","81.81818181818181","0.0","42.857142857142854","27.272727272727273","2.2222222222222223","3.3333333333333335","2022-03-06"
"TV장","37","5","94.73684210526316","0.0","100.0","317","48","1321","86.27450980392157","0.0","53.333333333333336","35.55555555555556","15.686274509803921","13.72549019607843","2022-03-06"
"철제의자","12","6","90.9090909090909","0.0","100.0","113","33","3472","57.142857142857146","0.0","75.0","59.375","8.333333333333334","2.857142857142857","2022-03-06"
"저당밥솥","21","5","89.47368421052632","0.0","100.0","143","33","2811","78.78787878787878","0.0","30.0","26.666666666666668","6.0606060606060606","0.0","2022-03-06"
"배게솜","26","12","73.91304347826087","0.0","100.0","215","54","1929","81.48148148148148","0.0","27.272727272727273","27.272727272727273","1.7857142857142858","1.7857142857142858","2022-03-06"
"거실테이블","704","425","89.79591836734694","0.0","100.0","6421","1033","44","84.58874458874459","0.0","59.11062906724512","37.74403470715835","3.9932030586236196","3.4863945578231292","2022-03-06"
"발뮤다","92","63","75.53191489361703","0.0","100.0","1102","382","384","76.72634271099744","0.0","35.76158940397351","31.788079470198674","1.0075566750629723","2.7848101265822787","2022-03-06"
"칫솔거치대","13","4","100.0","0.0","100.0","152","41","2659","81.81818181818181","0.0","50.0","34.21052631578947","4.444444444444445","6.666666666666667","2022-03-06"
"바체어","85","42","91.80327868852459","0.0","100.0","633","89","677","85.14851485148515","0.0","52.325581395348834","31.3953488372093","2.857142857142857","0.0","2022-03-06"
"샤워필터","10","4","88.88888888888889","0.0","100.0","93","22","4079","86.36363636363636","0.0","28.571428571428573","14.285714285714286","9.090909090909092","4.545454545454546","2022-03-06"
"오븐","112","49","85.08771929824562","0.0","100.0","1082","295","393","76.39344262295081","0.0","52.27272727272727","45.07575757575758","2.5559105431309903","6.730769230769231","2022-03-06"
"지누스","148","86","80.18018018018019","0.0","100.0","1561","437","264","82.92181069958848","0.0","43.41085271317829","34.366925064599485","1.8108651911468814","9.292929292929292","2022-03-06"
"유선청소기","56","17","95.45454545454545","0.0","100.0","313","70","1341","85.33333333333333","0.0","34.72222222222222","29.166666666666668","5.063291139240507","6.329113924050633","2022-03-06"
"샤워기","129","74","83.92857142857143","0.0","100.0","1284","281","324","86.24161073825503","0.0","34.136546184738954","27.309236947791163","2.980132450331126","4.635761589403973","2022-03-06"
"멀티탭정리","91","13","98.52941176470588","0.0","100.0","412","95","1037","78.0","0.0","40.20618556701031","31.95876288659794","4.901960784313726","2.9411764705882355","2022-03-06"
"현관매트","115","71","82.88288288288288","0.0","100.0","1034","200","413","85.78199052132702","0.0","42.857142857142854","23.60248447204969","2.816901408450704","8.450704225352112","2022-03-06"
"방수테이블보","61","19","97.5","0.0","100.0","352","56","1209","91.93548387096774","0.0","40.0","20.0","3.125","7.8125","2022-03-06"
"옷커버","33","20","85.71428571428571","0.0","100.0","297","54","1409","92.98245614035088","0.0","27.083333333333332","10.416666666666666","1.694915254237288","0.0","2022-03-06"
"매트릭스프레임","4","2","100.0","0.0","100.0","15","2","19993","100.0","0.0","50.0","0.0","100.0","0.0","2022-03-06"
"모니터","175","84","85.61151079136691","0.0","100.0","1621","312","253","81.52492668621701","0.0","51.773049645390074","40.42553191489362","15.072463768115941","3.488372093023256","2022-03-06"
"프라이팬덮개","6","1","100.0","0.0","100.0","42","6","8057","83.33333333333333","0.0","16.666666666666668","16.666666666666668","16.666666666666668","0.0","2022-03-06"
"침실러그","34","9","100.0","0.0","100.0","339","54","1243","91.07142857142857","0.0","41.509433962264154","26.41509433962264","3.508771929824561","15.789473684210526","2022-03-06"
"코너","28","11","95.65217391304348","0.0","100.0","302","77","1389","75.9493670886076","0.0","68.4931506849315","58.9041095890411","2.5316455696202533","22.78481012658228","2022-03-06"
"멀티쿠커","52","28","88.88888888888889","0.0","100.0","523","114","809","88.79310344827586","0.0","31.95876288659794","21.649484536082475","1.6666666666666667","3.361344537815126","2022-03-06"
"세안밴드","6","0","100.0","0.0","100.0","59","15","6069","73.33333333333333","0.0","53.333333333333336","33.333333333333336","13.333333333333334","0.0","2022-03-06"
"주방가위","42","12","87.8048780487805","0.0","100.0","385","85","1118","83.14606741573034","0.0","39.50617283950617","24.691358024691358","3.3707865168539324","2.247191011235955","2022-03-06"
"컵받침","76","18","96.66666666666667","0.0","100.0","583","129","736","75.0","0.0","50.413223140495866","30.578512396694215","1.4285714285714286","3.5714285714285716","2022-03-06"
"샤워기홀더","10","7","76.92307692307692","0.0","100.0","90","23","4202","77.27272727272727","0.0","52.63157894736842","26.31578947368421","8.695652173913043","4.3478260869565215","2022-03-06"
"얼음틀","26","13","88.0","0.0","100.0","321","66","1312","84.61538461538461","0.0","26.984126984126984","20.634920634920636","4.545454545454546","4.545454545454546","2022-03-06"
"제습제","28","11","87.5","0.0","100.0","190","47","2154","75.0","0.0","43.18181818181818","31.818181818181817","2.0","0.0","2022-03-06"
"변기솔","55","26","85.1063829787234","0.0","100.0","630","117","680","87.5","0.0","29.906542056074766","18.69158878504673","4.838709677419355","1.6129032258064515","2022-03-06"
"보조테이블","66","29","87.93103448275862","0.0","100.0","507","121","828","75.39682539682539","0.0","63.10679611650485","46.601941747572816","3.1496062992125986","7.874015748031496","2022-03-06"
"욕조","144","124","79.75460122699387","0.0","100.0","1462","339","287","84.41926345609065","0.0","49.056603773584904","34.339622641509436","2.4861878453038675","5.2631578947368425","2022-03-06"
"4인식탁","124","41","89.10891089108911","0.0","100.0","650","121","661","81.75182481751825","0.0","52.17391304347826","36.52173913043478","9.489051094890511","11.11111111111111","2022-03-06"
"캣타워","172","97","88.97058823529412","0.0","100.0","1984","284","203","85.9375","0.0","40.46692607003891","26.459143968871594","2.7777777777777777","1.2422360248447204","2022-03-06"
"에센자미니","16","14","73.33333333333333","0.0","100.0","185","40","2205","86.04651162790698","0.0","21.21212121212121","21.21212121212121","6.818181818181818","2.272727272727273","2022-03-06"
"피규어","34","12","93.54838709677419","0.0","100.0","317","96","1321","60.204081632653065","0.0","69.04761904761905","57.142857142857146","1.9801980198019802","4.0","2022-03-06"
"돌체구스토","44","22","88.88888888888889","0.0","100.0","387","88","1109","82.97872340425532","0.0","39.24050632911393","30.379746835443036","2.127659574468085","1.0638297872340425","2022-03-06"
"파자마","45","13","90.3225806451613","0.0","100.0","654","130","659","78.16901408450704","0.0","52.84552845528455","34.959349593495936","8.391608391608392","2.112676056338028","2022-03-06"
