"search_keyword","cqc","iqc","avg_object_idx","rank_to_clickcnt","object_idx_list","object_id_list"
"촬영소품","22.0","9.0","0.0","{0=1}","[0]","[12051668]"
"엘레나하임","16.0","6.0","3.0","{3=2}","[3, 3]","[3635820, 3635820]"
"서랍장800","210.0","196.0","3.324324324324324","{0=16, 1=8, 2=6, 3=8, 4=8, 5=10, 6=10, 7=4, 8=4}","[4, 5, 0, 0, 6, 6, 5, 6, 3, 0, 3, 4, 6, 0, 6, 1, 8, 3, 2, 8, 3, 2, 4, 0, 0, 5, 6, 0, 4, 0, 2, 1, 7, 1, 1, 5, 5, 3, 0, 6, 5, 6, 8, 5, 7, 1, 3, 1, 2, 2, 4, 0, 1, 7, 2, 1, 0, 4, 3, 5, 0, 3, 8, 0, 6, 5, 5, 4, 0, 0, 6, 4, 7, 0]","[11331871, 12819437, 13618671, 13618671, 6073827, 12819437, 13815650, 9306548, 9306548, 13618671, 4832637, 12819437, 6073827, 13618671, 6073827, 12819437, 2575895, 4832637, 9276414, 9306548, 4832637, 9276414, 9141248, 13618671, 13618671, 11331871, 6073827, 10212296, 9141248, 13618671, 9276414, 13618671, 9141248, 9203723, 9203723, 13815650, 13815650, 4832637, 13618671, 6073827, 13815650, 6073827, 12819437, 12819437, 9141248, 12819437, 9306548, 9203723, 9276414, 9276414, 12819437, 13618671, 12819437, 13815650, 9276414, 9203723, 13618671, 9141248, 4832637, 12819437, 13618671, 4832637, 13815650, 13618671, 9306548, 13815650, 12819437, 9141248, 12083370, 10212296, 6073827, 9141248, 12819437, 13618671]"
"전자렌지장","40.0","11.0","3.1666666666666665","{0=3, 1=1, 2=1, 3=3, 4=1, 6=1, 8=2}","[3, 4, 1, 3, 8, 0, 8, 2, 6, 3, 0, 0]","[9740947, 3805598, 9623416, 9740947, 11181817, 10204020, 11181817, 12633343, 3805600, 9740947, 10204020, 10204020]"
"욕실걸이","67.0","13.0","1.0","{1=3}","[1, 1, 1]","[9684916, 9684916, 9684916]"
"나눔찬기","14.0","2.0","0.0","{0=1}","[0]","[12602958]"
"한샘샘베딩","11.0","5.0","3.0","{2=1, 4=1}","[4, 2]","[7479030, 12032838]"
"벤치의자","799.0","420.0","1.9333333333333333","{0=14, 1=12, 2=7, 3=4, 4=2, 5=1, 6=1, 7=2, 8=2}","[0, 1, 4, 0, 4, 0, 1, 2, 0, 2, 0, 7, 3, 1, 2, 0, 5, 8, 7, 3, 1, 2, 1, 1, 0, 1, 0, 1, 3, 1, 1, 8, 0, 2, 1, 0, 2, 0, 3, 0, 0, 1, 2, 6, 0]","[6266357, 13923402, 8238878, 6266357, 8238878, 6266357, 13923402, 9413287, 6266357, 9413287, 6266357, 12776698, 9413287, 13923402, 8238878, 6266357, 10048513, 12776698, 13039512, 9413287, 13923402, 8238878, 13923402, 13923402, 6266357, 13598606, 6266357, 13923402, 9413287, 13923402, 13923402, 12776698, 6266357, 13923402, 13923402, 6266357, 13598606, 6266357, 9413287, 6266357, 6266357, 13923402, 13923402, 12776698, 6266357]"
"음식물처리기","751.0","800.0","3.16","{0=4, 1=4, 2=4, 3=4, 4=2, 5=1, 6=3, 8=3}","[4, 0, 3, 3, 8, 8, 6, 1, 1, 8, 0, 6, 6, 3, 1, 0, 2, 5, 1, 2, 4, 2, 0, 2, 3]","[14331582, 14146512, 14331582, 14233362, 11180564, 11180564, 12952301, 14146512, 14146512, 11180564, 14146512, 14331478, 14331478, 13992054, 12997425, 14331478, 14233362, 12952301, 14146512, 11287063, 14331582, 14233362, 14146512, 11287063, 14233362]"
"패밀리침대패드","92.0","51.0","3.0555555555555554","{0=5, 1=2, 2=4, 3=1, 5=1, 6=1, 7=1, 8=3}","[1, 0, 1, 8, 5, 0, 2, 8, 6, 8, 7, 3, 0, 0, 0, 2, 2, 2]","[5883364, 10617070, 10617070, 13284006, 9972705, 5883363, 5883364, 13284006, 13284006, 13284006, 13152063, 6463404, 5883363, 5883363, 5883363, 10617070, 10617070, 10617070]"
"국자걸이","26.0","16.0","3.6666666666666665","{0=4, 1=1, 2=1, 3=6, 4=1, 5=1, 6=3, 7=3, 8=1}","[3, 3, 1, 0, 0, 2, 3, 6, 0, 7, 6, 0, 3, 8, 7, 6, 7, 4, 3, 5, 3]","[5876333, 5876333, 2456386, 8934810, 8934810, 5514324, 5876333, 15155986, 8934810, 14149914, 15155986, 8934810, 5876333, 14149914, 15349013, 15155986, 15349013, 10376797, 5876333, 9972898, 5876333]"
"옷걸이후크","10.0","3.0","0.5","{0=1, 1=1}","[1, 0]","[902873, 4309472]"
"마사지","49.0","27.0","5.0","{3=1, 7=1}","[3, 7]","[14886974, 14816779]"
"튤립","89.0","36.0","3.1904761904761907","{0=4, 1=1, 2=2, 3=2, 4=7, 5=3, 6=1, 7=1}","[3, 4, 2, 4, 5, 4, 7, 6, 1, 4, 0, 5, 4, 0, 2, 4, 3, 0, 5, 4, 0]","[14610908, 11984239, 14610908, 9419390, 11984239, 11984239, 11056640, 15259067, 8686512, 9419390, 8686512, 12394094, 11984239, 8686512, 14610908, 9419390, 11984239, 8343578, 9419390, 9419390, 8686512]"
"헬로우슬립","137.0","75.0","4.0","{4=1}","[4]","[12469129]"
"북선반","759.0","254.0","2.5408163265306123","{0=21, 1=24, 2=16, 3=9, 4=7, 5=6, 6=2, 7=8, 8=5}","[0, 1, 8, 1, 0, 6, 3, 8, 7, 0, 1, 1, 1, 6, 7, 0, 0, 3, 1, 3, 0, 4, 0, 4, 1, 5, 2, 2, 7, 5, 2, 2, 0, 3, 1, 1, 7, 0, 5, 5, 1, 1, 3, 2, 5, 2, 0, 3, 1, 2, 3, 0, 3, 1, 2, 0, 5, 7, 1, 2, 1, 8, 1, 8, 7, 2, 1, 4, 1, 1, 1, 2, 1, 4, 7, 0, 0, 8, 0, 4, 1, 0, 0, 7, 1, 2, 2, 2, 2, 4, 0, 0, 3, 0, 1, 0, 4, 2]","[11818819, 10444966, 11658817, 10444966, 11818819, 11658817, 13939448, 12310256, 11658817, 10444966, 12699257, 10821963, 10821963, 14589160, 11658817, 10444966, 10444966, 13939448, 10821963, 13939448, 10444966, 11658817, 11818819, 13939448, 10821963, 11195655, 10821963, 10821963, 11658817, 11195655, 13939448, 10821963, 10444966, 11195655, 10444966, 10821963, 12113475, 13610205, 13072420, 13939448, 11195655, 10821963, 13939448, 10821963, 13072420, 10821963, 13610205, 13939448, 10821963, 12699257, 11658817, 10444966, 13072420, 10821963, 10821963, 11818819, 12310256, 10686731, 10444966, 13939448, 10444966, 11658817, 10444966, 11658817, 11658817, 13939448, 10444966, 13072420, 10444966, 10444966, 11195655, 13939448, 10821963, 13072420, 11658817, 10444966, 10444966, 13072420, 10444966, 13072420, 10821963, 13610205, 13610205, 14589160, 11818819, 10821963, 12310256, 10821963, 10821963, 13072420, 10444966, 10444966, 13072420, 10444966, 10444966, 10444966, 13072420, 10821963]"
"롱티스푼","50.0","12.0","5.8","{3=1, 5=2, 8=2}","[5, 5, 8, 3, 8]","[7343122, 11388650, 8811175, 13298189, 8811175]"
"야채탈수기","89.0","24.0","2.4444444444444446","{0=4, 3=1, 4=3, 7=1}","[3, 0, 7, 4, 0, 0, 4, 0, 4]","[11162776, 11162775, 11162778, 11162776, 11162775, 11162775, 11162776, 11162775, 11162776]"
"뱅갈고무나무","38.0","12.0","2.5","{0=6, 1=1, 2=2, 3=1, 6=2, 7=1, 8=1}","[2, 2, 7, 8, 0, 1, 0, 0, 6, 0, 6, 0, 0, 3]","[8847612, 8847612, 9920498, 10837723, 13501807, 11574879, 13501807, 13501807, 6569930, 13501807, 647310, 13501807, 13501807, 10912634]"
"마우스","577.0","218.0","3.6296296296296298","{0=5, 1=2, 2=6, 3=1, 4=2, 5=2, 6=3, 7=3, 8=3}","[7, 5, 6, 7, 0, 2, 4, 8, 4, 6, 7, 1, 2, 6, 1, 8, 3, 0, 0, 0, 2, 8, 5, 2, 2, 2, 0]","[9841712, 10936797, 11826450, 14121599, 13864920, 13898951, 10936797, 14121599, 13861931, 9841712, 9841712, 13868001, 13898951, 11826450, 13868001, 14121599, 13857819, 13864920, 13864920, 13864920, 13898951, 14121599, 11826450, 13898951, 13898951, 13898951, 13864920]"
"가리개천","19.0","9.0","2.5","{0=1, 1=1, 2=3, 3=1, 4=1, 6=1}","[3, 2, 2, 1, 2, 4, 0, 6]","[10193562, 9536761, 9536761, 14498871, 9536761, 10716275, 11769425, 11131591]"
"하우스레시피","21.0","13.0","0.8","{0=3, 2=2}","[2, 0, 0, 0, 2]","[9008, 13547835, 13547835, 13547835, 9008]"
"800서랍장","52.0","19.0","2.6666666666666665","{1=2, 2=1, 4=3}","[4, 4, 2, 1, 1, 4]","[9141248, 9141248, 12819437, 12819437, 12819437, 9141248]"
"생리대","137.0","66.0","4.0","{3=1, 5=1}","[5, 3]","[5172825, 8098697]"
"하부장정리","19.0","7.0","4.0","{1=1, 5=1, 6=1}","[5, 1, 6]","[12294416, 11779644, 11779657]"
"토스터","29.0","10.0","3.9285714285714284","{0=3, 1=2, 2=1, 4=2, 5=1, 7=2, 8=3}","[1, 2, 8, 8, 4, 5, 0, 7, 1, 8, 4, 7, 0, 0]","[9439184, 9330045, 14076401, 15062494, 12933027, 9824168, 13896333, 15074986, 9439184, 15062494, 12933027, 14076401, 13896333, 13896333]"
"안뚫어","70.0","10.0","2.4285714285714284","{0=2, 1=1, 3=2, 5=2}","[0, 5, 3, 0, 5, 3, 1]","[12550273, 10256113, 9667546, 12550273, 10256113, 9667546, 9534742]"
"이케아","1658.0","687.0","4.046511627906977","{0=6, 1=3, 2=4, 3=5, 4=2, 5=7, 6=11, 7=1, 8=4}","[3, 6, 2, 6, 1, 6, 6, 7, 5, 3, 0, 6, 1, 8, 2, 1, 8, 5, 5, 8, 0, 3, 6, 6, 2, 6, 4, 3, 5, 8, 0, 6, 5, 6, 6, 2, 0, 0, 5, 3, 0, 4, 5]","[13095565, 12015346, 9171228, 10549937, 9171228, 12015346, 12015346, 12015346, 14140225, 13095565, 9428610, 12015346, 10143503, 10230050, 9171228, 10143503, 9015782, 14140225, 14140225, 10230050, 9428610, 13095565, 12015346, 12015346, 9171228, 12015346, 11080843, 13095565, 14140225, 9015782, 9428610, 10549937, 14140225, 12015346, 12015346, 9171228, 9428610, 9428610, 14140225, 13095565, 9428610, 11080843, 14140225]"
"침대받침대","42.0","21.0","1.8","{0=1, 1=1, 2=1, 3=2}","[2, 0, 1, 3, 3]","[7648145, 7648145, 9395975, 11479299, 11479299]"
"옷정리트레이","18.0","5.0","2.3333333333333335","{0=4, 1=3, 2=2, 3=2, 4=1, 5=1, 6=1, 7=1}","[0, 2, 1, 2, 1, 7, 5, 1, 4, 0, 0, 3, 6, 3, 0]","[13282132, 14180526, 13282132, 14180526, 13282132, 13765160, 14682839, 13282132, 15083835, 10814398, 10814398, 15140703, 14682839, 15140703, 13282132]"
"에이센트","156.0","84.0","1.0","{0=1, 1=1, 2=1}","[1, 0, 2]","[10487901, 10866398, 11645044]"
"설거지","31.0","6.0","3.6666666666666665","{0=3, 7=2, 8=1}","[0, 0, 7, 7, 8, 0]","[12426505, 15330953, 9234675, 9055440, 9055440, 15330953]"
"전신거울400","66.0","25.0","2.0","{2=1}","[2]","[4722155]"
"슬로우토퍼","12.0","26.0","0.0","{0=1}","[0]","[14456339]"
"코웨이","9.0","11.0","2.3333333333333335","{0=1, 3=1, 4=1}","[3, 0, 4]","[14273082, 14763859, 14273082]"
"코렐저스트화이트","26.0","11.0","4.0","{0=1, 8=1}","[8, 0]","[14708903, 13614769]"
"인바디","11.0","4.0","1.0","{1=1}","[1]","[15220639]"
"옷서랍장","58.0","32.0","3.0392156862745097","{0=13, 1=8, 2=4, 4=10, 5=7, 6=3, 7=2, 8=4}","[5, 1, 4, 6, 1, 5, 0, 4, 0, 4, 4, 0, 2, 5, 0, 0, 5, 2, 0, 2, 5, 1, 1, 0, 6, 1, 1, 7, 0, 5, 1, 1, 8, 2, 0, 4, 6, 0, 7, 5, 0, 4, 8, 4, 4, 0, 4, 8, 0, 8, 4]","[12403566, 11936905, 9196669, 9196669, 11936905, 12403566, 12582693, 11930440, 12582693, 9196669, 11930100, 11246760, 11936905, 12403566, 12582693, 11246760, 12403566, 11930440, 11246760, 11936905, 12403566, 11936905, 12582693, 11246760, 14969119, 11936905, 12582693, 11246760, 12582693, 12403566, 12582693, 11936905, 11246760, 11936905, 11246760, 9196669, 14969119, 11246760, 11246760, 12403566, 12582693, 14969119, 11246760, 11930100, 11930100, 11246760, 12403566, 11246760, 11246760, 11246760, 12403566]"
"휘게소","26.0","32.0","3.0","{0=2, 1=1, 2=2, 3=1, 4=1, 5=1, 6=1, 7=1}","[2, 3, 4, 5, 6, 0, 2, 0, 1, 7]","[7652099, 11193398, 14993474, 10136863, 8137177, 10136890, 7652099, 10136890, 14534796, 10136883]"
"플라스틱컵","17.0","4.0","2.0","{1=1, 3=1}","[3, 1]","[12578478, 10842793]"
"청소","13.0","13.0","2.375","{0=4, 1=1, 3=1, 7=1, 8=1}","[1, 0, 8, 0, 7, 3, 0, 0]","[8940102, 10016292, 13863338, 10016292, 13863338, 15167371, 10016292, 10016292]"
"수납함","1577.0","1024.0","3.0732758620689653","{0=62, 1=32, 2=29, 3=7, 4=25, 5=27, 6=8, 7=17, 8=25}","[5, 8, 0, 6, 0, 8, 0, 1, 2, 8, 8, 4, 0, 0, 2, 5, 0, 1, 5, 8, 4, 5, 6, 0, 4, 7, 0, 0, 7, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 4, 1, 5, 1, 1, 4, 2, 8, 2, 5, 0, 1, 0, 1, 5, 0, 2, 8, 2, 8, 1, 7, 2, 5, 0, 2, 4, 2, 0, 0, 8, 1, 0, 8, 7, 0, 6, 0, 4, 6, 2, 6, 5, 2, 5, 4, 4, 4, 6, 2, 7, 1, 4, 0, 0, 0, 2, 5, 1, 0, 0, 4, 0, 5, 1, 2, 0, 7, 0, 2, 1, 3, 5, 6, 4, 7, 0, 5, 1, 5, 1, 0, 7, 4, 3, 0, 1, 8, 0, 8, 2, 2, 1, 0, 0, 0, 0, 4, 1, 1, 4, 0, 0, 1, 5, 5, 1, 5, 8, 4, 5, 2, 8, 5, 0, 6, 8, 8, 2, 0, 8, 5, 0, 3, 0, 8, 1, 4, 3, 7, 7, 1, 8, 5, 4, 7, 5, 2, 0, 0, 8, 0, 8, 2, 7, 4, 3, 4, 8, 1, 1, 1, 3, 7, 4, 0, 3, 0, 4, 5, 1, 8, 4, 0, 2, 2, 1, 8, 7, 0, 5, 1, 0, 2, 0, 0, 0, 8, 1, 7, 0, 7, 5, 0, 7, 0, 2, 0, 5, 4, 2, 2]","[11493662, 14434453, 3014089, 11493662, 11246728, 7864776, 3014089, 10510261, 3014089, 12021901, 7864776, 14253255, 11246728, 11246728, 3014089, 14253255, 3014089, 3014089, 14434453, 7864776, 14434453, 12797269, 9838730, 11246728, 14253255, 12021901, 3014089, 3014089, 12021901, 3014089, 11246728, 3647648, 11246728, 10510261, 3014089, 3014089, 11246728, 3014089, 11246728, 12127894, 14253255, 10510261, 14434453, 10510261, 3014089, 14253255, 12127894, 13205065, 12127894, 11493662, 11246728, 12050952, 11246728, 10510261, 12797269, 11246728, 11594691, 12021901, 12127894, 14447468, 3014089, 7864776, 3014089, 13205065, 3014089, 3014089, 14253255, 3647648, 3014089, 3014089, 12021901, 3014089, 11246728, 14447468, 7864776, 3014089, 12021901, 3014089, 14253255, 11493662, 3014089, 11415811, 11493662, 3647648, 11493662, 14253255, 14253255, 11493662, 12021901, 3014089, 12021901, 3014089, 14253255, 3014089, 3014089, 11246728, 3647648, 9838730, 10510261, 11246728, 11246728, 14253255, 11246728, 11493662, 10510261, 3014089, 11246728, 13205065, 11246728, 3014089, 10510261, 14253255, 9838730, 12021901, 14434453, 11493662, 3014089, 14434453, 10510261, 11493662, 10510261, 11246728, 14434453, 14253255, 13205065, 3014089, 3014089, 9838730, 11246728, 7864776, 3014089, 3014089, 10510261, 11246728, 3014089, 3014089, 11246728, 10245539, 3014089, 10510261, 14253255, 11246728, 11246728, 10510261, 11493662, 11493662, 10510261, 14434453, 7864776, 14253255, 14253255, 11594691, 12021901, 9838730, 3014089, 12021901, 14447468, 13205065, 3647648, 3014089, 9838730, 11493662, 3014089, 14253255, 3014089, 14434453, 3014089, 14434453, 13205065, 11493662, 13205065, 10510261, 14434453, 10245539, 13205065, 12021901, 11493662, 3647648, 3014089, 11246728, 14434453, 11246728, 7864776, 3647648, 12021901, 14253255, 3647648, 13205065, 7864776, 3014089, 3014089, 3014089, 13205065, 13205065, 14253255, 11246728, 13205065, 11246728, 9439502, 10245539, 3014089, 14447468, 14434453, 11246728, 3014089, 11594691, 12050952, 7864776, 12021901, 3014089, 11493662, 3014089, 11246728, 12127894, 3014089, 11246728, 3014089, 7864776, 10510261, 12021901, 11246728, 12021901, 14434453, 11246728, 12021901, 11246728, 11594691, 3014089, 11493662, 14253255, 11594691, 11594691]"
"옷커버","243.0","120.0","2.5555555555555554","{0=11, 1=2, 2=4, 4=1, 5=5, 7=2, 8=2}","[5, 7, 1, 4, 8, 0, 0, 0, 7, 0, 0, 5, 2, 5, 0, 1, 0, 5, 0, 2, 2, 0, 8, 0, 0, 2, 5]","[8874894, 15286512, 14310207, 3071803, 14154290, 11918785, 11918785, 11918785, 15286512, 11918785, 11918785, 8874894, 12403565, 8874894, 11918785, 14310207, 11918785, 8874894, 11918785, 12403565, 12403565, 11918785, 14154290, 11918785, 11918785, 12403565, 8874894]"
"수납장800","32.0","17.0","2.7142857142857144","{0=7, 1=4, 2=6, 3=1, 4=3, 5=2, 6=2, 7=1, 8=2}","[5, 0, 2, 1, 1, 2, 0, 0, 0, 3, 8, 0, 0, 8, 4, 5, 4, 2, 1, 1, 4, 2, 2, 2, 7, 6, 0, 6]","[14328201, 14328201, 12822491, 12429139, 12429139, 12822491, 14328201, 14328201, 12429139, 4896610, 4755448, 14328201, 12822491, 4755448, 14342036, 14342036, 12822492, 12822491, 12429139, 12429139, 12822492, 12822491, 12822491, 12822491, 4755449, 12766919, 14328201, 12766919]"
"쇼파러그","23.0","10.0","1.5","{0=2, 1=1, 5=1}","[0, 5, 1, 0]","[10552719, 12773182, 12999555, 10552719]"
"욕실매트","838.0","474.0","2.703125","{0=27, 1=24, 2=19, 3=10, 4=24, 5=4, 6=9, 7=4, 8=7}","[3, 6, 0, 4, 1, 3, 1, 0, 1, 8, 4, 1, 4, 4, 2, 4, 8, 2, 2, 4, 2, 0, 3, 2, 8, 1, 7, 1, 4, 0, 0, 4, 0, 1, 3, 7, 5, 1, 1, 0, 6, 4, 1, 4, 0, 0, 4, 3, 0, 4, 1, 4, 4, 6, 3, 1, 2, 2, 4, 0, 2, 3, 2, 1, 5, 8, 2, 7, 8, 0, 0, 3, 4, 0, 3, 0, 2, 2, 0, 1, 1, 0, 1, 1, 1, 0, 8, 4, 4, 6, 6, 4, 1, 0, 4, 0, 0, 4, 7, 5, 0, 8, 6, 2, 1, 2, 0, 4, 2, 1, 0, 1, 5, 6, 6, 6, 3, 2, 1, 4, 2, 4, 1, 2, 0, 0, 0, 2]","[9158425, 8721928, 14024559, 9158425, 11247720, 9158425, 11247720, 14024559, 5267337, 12501906, 8395698, 11247720, 8395698, 8395698, 8395698, 8395698, 1549978, 5267337, 5267337, 8395698, 8395698, 14024559, 6755084, 8395698, 5381201, 5267337, 5381201, 5267337, 8395698, 14024559, 14024559, 8395698, 14024559, 11247720, 9158425, 11826702, 14683115, 11247720, 5267337, 14024559, 8721928, 8721928, 11247720, 8395698, 14024559, 14024559, 8395698, 8395698, 14024559, 8395698, 11247720, 8395698, 8395698, 14683115, 8395698, 5267337, 5267337, 8395698, 8395698, 14024559, 8395698, 8395698, 8395698, 11247720, 14683115, 12501906, 5267337, 11104504, 12346305, 14024559, 14024559, 8395698, 8395698, 14024559, 6755084, 14024559, 5267337, 8395698, 14024559, 5267337, 5267337, 14024559, 5267337, 11247720, 5267337, 14024559, 11826702, 8395698, 8395698, 12501906, 14683115, 8395698, 5267337, 14024559, 8395698, 14024559, 14024559, 8395698, 11826702, 14683115, 14024559, 12501906, 12501906, 8395698, 5267337, 8395698, 14024559, 8395698, 8395698, 11247720, 14024559, 5267337, 14683115, 14683115, 14683115, 14683115, 9158425, 8395698, 5267337, 8395698, 8395698, 11826702, 11247720, 5267337, 14024559, 14024559, 14024559, 5267337]"
"틈새서랍장","280.0","91.0","2.9473684210526314","{0=10, 1=3, 2=3, 3=1, 4=9, 5=9, 6=2, 7=1}","[2, 0, 4, 7, 5, 0, 4, 5, 6, 0, 0, 5, 5, 5, 4, 6, 4, 4, 2, 0, 1, 3, 0, 2, 0, 4, 4, 4, 0, 5, 5, 0, 5, 0, 5, 1, 1, 4]","[11596266, 11017802, 11415849, 7849006, 11596268, 11017802, 11415849, 11596268, 14130415, 11017802, 11017802, 11415849, 11415849, 11415849, 11596268, 11415849, 6464101, 11415849, 11596266, 11017802, 11017802, 6464101, 11017802, 11596266, 11017802, 11415849, 11415849, 6464101, 11017802, 11415849, 11596268, 11017802, 11415849, 11017802, 11415849, 7849005, 7849005, 11596268]"
"양키캔들","599.0","298.0","3.0952380952380953","{0=6, 1=3, 2=1, 3=1, 4=2, 5=3, 6=3, 8=2}","[0, 5, 4, 5, 1, 6, 8, 0, 3, 0, 0, 8, 1, 5, 6, 6, 1, 0, 4, 2, 0]","[10588037, 13611485, 15206370, 13611485, 12469128, 15225972, 8976266, 8754812, 8940711, 8754812, 8754812, 8976266, 15171012, 13611485, 15225972, 15225972, 15171012, 8754812, 15206370, 8940711, 10588037]"
"극세사담요","49.0","13.0","2.0","{2=1}","[2]","[14017057]"
"2단행거","465.0","190.0","2.310344827586207","{0=3, 1=13, 2=4, 3=2, 4=3, 5=1, 7=1, 8=2}","[1, 0, 1, 1, 0, 1, 2, 8, 3, 5, 0, 1, 8, 2, 4, 1, 7, 1, 3, 1, 4, 4, 1, 1, 1, 1, 2, 1, 2]","[11419259, 1738909, 11419259, 11419259, 1738909, 11419259, 3712737, 11419259, 3712737, 2319963, 1738909, 11419259, 12259645, 3712737, 3684422, 11419259, 9540170, 10183217, 3684422, 11419259, 9540170, 2319963, 11419259, 11419259, 11419259, 11419259, 3712737, 11419259, 3712737]"
"600책장","11.0","4.0","0.0","{0=2}","[0, 0]","[10166150, 10166150]"
"옷수납","295.0","156.0","3.515151515151515","{0=19, 1=5, 2=5, 3=5, 4=5, 5=3, 6=8, 7=9, 8=7}","[0, 7, 0, 6, 5, 4, 0, 7, 8, 6, 7, 0, 5, 6, 8, 2, 0, 0, 0, 0, 8, 4, 0, 3, 3, 0, 2, 6, 8, 6, 3, 1, 0, 2, 4, 3, 7, 6, 7, 0, 5, 7, 6, 0, 0, 8, 7, 0, 0, 0, 4, 6, 7, 8, 1, 0, 1, 1, 2, 1, 2, 8, 0, 7, 4, 3]","[13647687, 11936905, 4877542, 11936905, 9196670, 9196670, 4877542, 11936905, 14310207, 14115597, 11936905, 4877542, 8105858, 11936905, 3178783, 12515588, 4877542, 4877542, 4877542, 4877542, 3178783, 8105858, 4877542, 9196670, 12515588, 4877542, 12515588, 11936905, 3178783, 14115597, 12515588, 3178782, 4877542, 12515588, 8105858, 9196668, 11936905, 11936905, 11936905, 4877542, 14115597, 11936905, 14115597, 4877542, 4877542, 3178783, 9196670, 4877542, 4877542, 4877542, 9196670, 11936905, 11936905, 11936905, 11936905, 4877542, 3178782, 3178782, 12515588, 3178782, 12515588, 11936905, 4877542, 14310207, 8105858, 3178782]"
