search_keyword,grade,mctr,docid,avgRank,stdevRank,impressions,clicks,uimpressions,uclicks,scrapCnt,qc,cc,uqc,ucc,f__description.bm25,f__keyword_list.korean.bm25,f__nickname.bm25,f__company.bm25,f__prod_name.bm25,f__prod_brand_name.bm25,f__prod_categories.bm25,f__decode_style.bm25,f__decode_area.bm25,f__decode_residence.bm25,f__reinforcement.bm25,f__click_keywords.bm25,f__desc.prod.keyword.bm25,f__desc.prod.bm25,f__desc.keyword.bm25,f__description.proximity,f__keyword_list.korean.proximity,f__nickname.proximity,f__company.proximity,f__prod_name.proximity,f__prod_brand_name.proximity,f__prod_categories.proximity,f__decode_style.proximity,f__decode_area.proximity,f__decode_residence.proximity,f__reinforcement.proximity,f__click_keywords.proximity,f__has_tag,f__is_project
포트메리온,0,0.03636363636363637,14804059,183.5,5.5,2,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.36612427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36612427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포트메리온,0,0.03636363636363637,11779635,142.33,10.84,3,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.25106928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25106928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포트메리온,0,0.03636363636363637,13541385,115.5,2.5,2,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.36612427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36612427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포트메리온,0,0.03636363636363637,9364779,230.25,9.96,4,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.34703916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34703916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포트메리온,0,0.03636363636363637,10536205,226.5,5.5,4,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.39379302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39379302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
포트메리온,0,0.03636363636363637,4820095,137.5,3.5,2,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.36612427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36612427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
포트메리온,0,0.03636363636363637,15888526,196.5,4.5,2,0,2,0,0,123,78,38,12,0.0,0.0,0.0,0.0,0.0,0.2075809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
거실그림,1,0.096,16638475,13.89,3.73,7,2,5,2,0,103,67,16,12,0.16123883,0.25384107,0.0,0.0,0.20212692,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
거실그림,1,0.1,14113445,78.54,13.41,11,2,10,2,0,103,67,16,12,0.20701602,0.22879942,0.0,0.0,0.12044965,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
거실그림,1,0.11428571428571428,10521554,20.64,1.9,19,3,15,3,0,103,67,16,12,0.11630641,0.28210512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
거실그림,0,0.03636363636363637,9380225,354.0,10.0,2,0,2,0,0,103,67,16,12,0.063985705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
거실그림,0,0.027586206896551724,14941529,55.0,26.35,11,0,9,0,0,103,67,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
밥솥장,1,0.058823529411764705,15912986,14.76,2.77,70,2,31,2,0,221,166,44,31,0.033084497,0.0,0.0,0.0,0.18295561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41561282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.08163265306122448,10981907,25.22,3.1,51,3,29,3,0,221,166,44,31,0.32723933,0.0,0.0,0.0,0.1361006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35124707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.06818181818181818,11798387,43.44,3.21,37,2,24,2,0,221,166,44,31,0.33464003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.1320754716981132,13214382,7.93,2.38,67,6,33,6,0,221,166,44,31,0.42638826,0.0,0.0,0.0,0.14017135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.07142857142857142,12538978,50.55,10.31,29,2,22,2,0,221,166,44,31,0.3636826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.06349206349206349,9623416,4.64,2.57,83,4,43,3,0,221,166,44,31,0.30788338,0.47370255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19622315,0.3283981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
밥솥장,1,0.10909090909090909,11934528,9.45,3.6,77,5,35,5,0,221,166,44,31,0.0,0.37147206,0.0,0.0,0.10092778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23769845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.04918032786885246,15422894,6.06,1.33,86,2,41,2,0,221,166,44,31,0.0,0.57181776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.1,16688350,17.93,3.27,25,2,10,2,0,221,166,44,31,0.3114786,0.5302031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83129203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
밥솥장,1,0.10416666666666667,13282101,31.1,7.46,46,4,28,4,0,221,166,44,31,0.37542278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.06666666666666667,14865941,44.05,2.24,40,2,25,2,0,221,166,44,31,0.30248043,0.21009837,0.0,0.0,0.099402174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.06,9969774,23.42,3.11,53,2,30,2,0,221,166,44,31,0.342072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13343544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
밥솥장,1,0.07142857142857142,14071947,49.74,8.97,32,2,22,2,0,221,166,44,31,0.29604787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.08163265306122448,13215214,19.61,1.9,56,3,29,3,0,221,166,44,31,0.41310352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
밥솥장,1,0.09433962264150944,15321149,11.57,0.83,71,5,33,4,0,221,166,44,31,0.0,0.0,0.0,0.0,0.38104552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86560565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
밥솥장,1,0.075,15264793,55.34,3.4,30,2,20,2,0,221,166,44,31,0.5140205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
밥솥장,0,0.03636363636363637,59885,212.0,208.0,2,0,2,0,0,221,166,44,31,0.067546904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
밥솥장,0,0.03636363636363637,152961,248.67,174.42,3,0,2,0,0,221,166,44,31,0.098716974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
복층 침실,1,0.1111111111111111,8385217,30.21,7.6,26,3,16,3,0,319,278,21,20,0.4039625,0.33120176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
복층 침실,1,0.075,12466216,12.58,18.32,40,2,20,2,1,319,278,21,20,0.25442195,0.28783834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25442195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
복층 침실,1,0.08333333333333333,6565201,63.73,121.1,28,2,16,2,0,319,278,21,20,0.38153702,0.2277085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38153702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
복층 침실,1,0.10909090909090909,51545,645.0,540.4,5,2,2,2,0,319,278,21,20,0.0,0.2917634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
복층 침실,1,0.08888888888888889,7779345,162.33,3.12,10,2,7,2,0,319,278,21,20,0.35220844,0.348817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35220844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
복층 침실,1,0.08108108108108109,115402,29.62,13.43,27,2,17,2,0,319,278,21,20,0.4577754,0.34454042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
복층 침실,1,0.07692307692307693,4662129,22.72,98.36,37,2,19,2,0,319,278,21,20,0.44302142,0.38494045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33944207,0.15823114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
복층 침실,1,0.1,11018621,422.75,122.01,6,2,4,2,0,319,278,21,20,0.29229268,0.22451891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29229268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
복층 침실,1,0.08823529411764706,6237705,50.32,3.87,20,2,14,2,0,319,278,21,20,0.44302142,0.348817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44302142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
복층 침실,1,0.1,13417802,2.79,1.66,35,3,20,3,0,319,278,21,20,0.39242962,0.4004289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08744431,0.0,0.0,0.0,0.0,0.0,0.39242962,0.20854527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
복층 침실,1,0.1,6356185,488.7,314.09,8,2,4,2,0,319,278,21,20,0.21554339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08809809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
복층 침실,0,0.03636363636363637,5378512,998.5,489.5,2,0,2,0,0,319,278,21,20,0.076353446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
복층 침실,0,0.03636363636363637,1787796,1064.5,429.5,2,0,2,0,0,319,278,21,20,0.07990421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.0547945205479452,12375001,35.89,25.25,94,3,53,3,0,562,464,70,53,0.16327895,0.3147779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33729997,0.0,0.0,0.0,0.0,0.21458489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.09433962264150944,13133053,88.59,9.1,50,4,33,4,0,562,464,70,53,0.3014332,0.10532065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.11428571428571428,8843098,38.74,19.39,79,9,50,7,0,562,464,70,53,0.3014332,0.31526303,0.0,0.0,0.07078549,0.0,0.057195846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014332,0.19166446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.125,12371365,160.48,32.44,29,4,20,4,0,562,464,70,53,0.063098185,0.30155307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20247811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.06060606060606061,9502434,45.07,6.45,82,4,46,3,0,562,464,70,53,0.15302625,0.364837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.09117666,0.2492038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.09523809523809523,12951764,57.23,11.91,70,5,43,5,0,562,464,70,53,0.14647053,0.2700649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.12493897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.07317073170731707,13288917,143.58,19.45,29,2,21,2,0,562,464,70,53,0.0,0.24389112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10966729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.13157894736842105,9474012,16.28,18.78,121,9,56,9,0,562,464,70,53,0.32025683,0.3270672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.20247811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.046153846153846156,4298390,35.2,29.02,79,2,45,2,0,562,464,70,53,0.2928275,0.3147779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21458489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.05172413793103448,197679,79.37,52.06,57,2,38,2,0,562,464,70,53,0.23296791,0.35048947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15425101,0.15792714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.08333333333333333,12362244,191.74,41.56,21,2,16,2,0,562,464,70,53,0.0,0.4031546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.06382978723404255,11045587,122.15,5.5,44,3,27,2,0,562,464,70,53,0.3022179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
좁은 거실,1,0.07792207792207792,11992324,23.83,4.68,107,5,57,5,0,562,464,70,53,0.25000307,0.36246666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25000307,0.261491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.038461538461538464,12600090,18.64,12.07,104,2,58,2,0,562,464,70,53,0.2785671,0.19634792,0.0,0.0,0.106922016,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.23749231,0.10045782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.08571428571428572,10608119,217.7,4.03,25,2,15,2,0,562,464,70,53,0.063098185,0.31638315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.1731679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.1276595744680851,9526793,122.75,4.01,46,5,27,5,0,562,464,70,53,0.063098185,0.27817872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.08139534883720931,13593219,5.83,6.61,130,6,66,6,0,562,464,70,53,0.35331663,0.364837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31056005,0.15792714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.07272727272727272,3959838,83.68,8.51,54,3,35,3,0,562,464,70,53,0.2928275,0.36246666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.06557377049180328,7048346,69.89,41.87,60,3,41,3,0,562,464,70,53,0.1335653,0.36246666,0.0,0.0,0.122136734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335653,0.261491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.07462686567164178,11509866,28.83,28.61,102,7,47,4,0,562,464,70,53,0.33057863,0.38174474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.2820415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.0759493670886076,12932334,16.6,7.67,111,6,59,5,0,562,464,70,53,0.3014332,0.3450421,0.0,0.0,0.089626886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014332,0.24373189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.06896551724137931,10138089,7.97,5.74,169,10,67,5,0,562,464,70,53,0.25546512,0.3147779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.22779396,0.21458489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.07792207792207792,12408328,21.83,5.8,108,5,57,5,0,562,464,70,53,0.09494756,0.28939468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33729997,0.0,0.0,0.0,0.036506314,0.19166446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.06382978723404255,14976547,106.17,11.94,44,2,27,2,0,562,464,70,53,0.31857705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
좁은 거실,1,0.046153846153846156,1266324,57.75,54.44,77,2,45,2,0,562,464,70,53,0.3014332,0.3686888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014332,0.24373189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.058823529411764705,15857679,104.5,35.81,42,2,31,2,0,562,464,70,53,0.23726842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
좁은 거실,1,0.08955223880597014,12077422,47.49,32.39,90,5,47,5,0,562,464,70,53,0.0,0.3362249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.33729997,0.0,0.0,0.0,0.0,0.2510828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.06493506493506493,12408329,17.16,6.14,116,4,57,4,0,562,464,70,53,0.098598436,0.3147779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33729997,0.0,0.0,0.0,0.0,0.21458489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.08333333333333333,10740983,62.89,21.81,67,5,40,4,0,562,464,70,53,0.0,0.26014137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33729997,0.0,0.0,0.0,0.0,0.21881498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
좁은 거실,1,0.1111111111111111,10755579,51.18,28.72,81,7,43,6,0,562,464,70,53,0.2146101,0.28457496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.16519675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.057971014492753624,3893119,35.42,11.26,80,3,49,3,0,562,464,70,53,0.31056005,0.38174474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23051858,0.2820415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.07142857142857142,11465891,133.78,3.78,35,2,22,2,0,562,464,70,53,0.0,0.2756616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.15792714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.046875,2420405,65.79,63.52,75,2,44,2,0,562,464,70,53,0.31056005,0.34213606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.31056005,0.15127039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
좁은 거실,1,0.09230769230769231,14909336,301.82,67.55,9,2,6,2,0,562,464,70,53,0.19682938,0.0,0.0,0.0,0.0,0.0,0.11895219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
좁은 거실,1,0.0625,9909350,113.4,5.32,38,2,28,2,0,562,464,70,53,0.0,0.21024695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10966729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
좁은 거실,1,0.0625,13221763,103.43,12.29,42,2,28,2,0,562,464,70,53,0.0,0.2645904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030766496,0.0,0.0,0.0,0.0,0.0,0.0,0.12073572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좁은 거실,1,0.08,9933177,14.42,18.5,125,6,55,5,0,562,464,70,53,0.0,0.31526303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19166446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
